tarih,magaza_no,mal_no,toplam_satis_tl,toplam_satis_adet
2017-06-02,2189,8011605,21.96,6
2017-06-03,2189,8011605,10.98,3
2017-06-04,2189,8011605,7.32,2
2017-06-05,2189,8011605,3.66,1
2017-06-06,2189,8011605,3.66,1
2017-06-07,2189,8011605,3.66,1
2017-06-09,2189,8011605,10.98,3
2017-06-10,2189,8011605,10.97,3
2017-06-12,2189,8011605,3.66,1
2017-06-14,2189,8011605,3.66,1
2017-06-15,2189,8011605,3.66,1
2017-06-16,2189,8011605,3.66,1
2017-06-17,2189,8011605,3.66,1
2017-06-18,2189,8011605,10.98,3
2017-06-19,2189,8011605,7.32,2
2017-06-20,2189,8011605,14.63,4
2017-06-23,2189,8011605,3.66,1
2017-06-24,2189,8011605,3.66,1
2017-06-25,2189,8011605,3.66,1
2017-06-26,2189,8011605,3.66,1
2017-06-27,2189,8011605,3.66,1
2017-07-03,2189,8011605,7.32,2
2017-07-04,2189,8011605,3.66,1
2017-07-05,2189,8011605,7.32,2
2017-07-06,2189,8011605,10.97,3
2017-07-07,2189,8011605,3.66,1
2017-07-09,2189,8011605,3.66,1
2017-07-12,2189,8011605,3.66,1
2017-07-16,2189,8011605,7.32,2
2017-07-17,2189,8011605,3.66,1
2017-07-18,2189,8011605,3.66,1
2017-07-21,2189,8011605,10.97,3
2017-07-23,2189,8011605,7.31,2
2017-07-29,2189,8011605,21.94,6
2017-07-30,2189,8011605,7.32,2
2017-08-01,2189,8011605,3.66,1
2017-08-04,2189,8011605,3.66,1
2017-08-05,2189,8011605,7.32,2
2017-08-08,2189,8011605,3.66,1
2017-08-09,2189,8011605,3.66,1
2017-08-11,2189,8011605,3.66,1
2017-08-16,2189,8011605,3.66,1
2017-08-20,2189,8011605,3.66,1
2017-08-24,2189,8011605,3.66,1
2017-08-29,2189,8011605,10.97,3
2017-08-30,2189,8011605,3.66,1
2017-08-31,2189,8011605,10.97,3
2017-09-01,2189,8011605,7.32,2
2017-09-02,2189,8011605,3.66,1
2017-09-03,2189,8011605,14.63,4
2017-09-08,2189,8011605,7.31,2
2017-09-09,2189,8011605,3.66,1
2017-09-11,2189,8011605,3.66,1
2017-09-13,2189,8011605,7.31,2
2017-09-15,2189,8011605,7.31,2
2017-09-16,2189,8011605,7.32,2
2017-09-18,2189,8011605,7.32,2
2017-09-22,2189,8011605,10.97,3
2017-09-23,2189,8011605,3.66,1
2017-09-24,2189,8011605,7.32,2
2017-09-27,2189,8011605,3.66,1
2017-09-28,2189,8011605,3.66,1
2017-09-30,2189,8011605,7.32,2
2017-10-01,2189,8011605,7.32,2
2017-10-02,2189,8011605,7.32,2
2017-10-07,2189,8011605,10.41,3
2017-10-11,2189,8011605,6.94,2
2017-10-12,2189,8011605,3.47,1
2017-10-13,2189,8011605,3.47,1
2017-10-14,2189,8011605,3.47,1
2017-10-15,2189,8011605,3.47,1
2017-10-20,2189,8011605,18.3,5
2017-10-21,2189,8011605,7.31,2
2017-10-22,2189,8011605,3.66,1
2017-10-23,2189,8011605,3.66,1
2017-10-25,2189,8011605,3.66,1
2017-10-26,2189,8011605,3.66,1
2017-10-27,2189,8011605,7.32,2
2017-10-28,2189,8011605,3.66,1
2017-10-29,2189,8011605,10.98,3
2017-10-31,2189,8011605,10.98,3
2017-11-04,2189,8011605,27.77,8
2017-11-05,2189,8011605,10.41,3
2017-11-06,2189,8011605,10.41,3
2017-11-08,2189,8011605,3.47,1
2017-11-10,2189,8011605,10.41,3
2017-11-12,2189,8011605,6.94,2
2017-11-14,2189,8011605,3.47,1
2017-11-15,2189,8011605,3.47,1
2017-11-16,2189,8011605,3.47,1
2017-11-17,2189,8011605,3.47,1
2017-11-18,2189,8011605,13.88,4
2017-11-19,2189,8011605,0.0,0
2017-11-21,2189,8011605,10.41,3
2017-11-22,2189,8011605,3.47,1
2017-11-24,2189,8011605,13.88,4
2017-11-25,2189,8011605,13.88,4
2017-11-27,2189,8011605,3.47,1
2017-11-28,2189,8011605,10.41,3
2017-12-02,2189,8011605,10.41,3
2017-12-03,2189,8011605,10.41,3
2017-12-04,2189,8011605,3.47,1
2017-12-05,2189,8011605,3.47,1
2017-12-06,2189,8011605,3.47,1
2017-12-07,2189,8011605,3.47,1
2017-12-08,2189,8011605,10.41,3
2017-12-09,2189,8011605,6.94,2
2017-12-12,2189,8011605,13.88,4
2017-12-13,2189,8011605,6.94,2
2017-12-16,2189,8011605,6.94,2
2017-12-17,2189,8011605,17.35,5
2017-12-19,2189,8011605,6.94,2
2017-12-20,2189,8011605,6.94,2
2017-12-22,2189,8011605,6.94,2
2017-12-23,2189,8011605,10.41,3
2017-12-24,2189,8011605,13.88,4
2017-12-27,2189,8011605,10.41,3
2017-12-28,2189,8011605,3.47,1
2017-12-29,2189,8011605,31.24,9
2017-12-30,2189,8011605,17.35,5
2017-12-31,2189,8011605,24.29,7
