tarih,magaza_no,mal_no,toplam_satis_tl,toplam_satis_adet
2018-04-22,3328,8010701,13.65,5
2018-04-23,3328,8010701,8.19,3
2018-04-24,3328,8010701,5.46,2
2018-04-25,3328,8010701,13.65,5
2018-04-26,3328,8010701,10.92,4
2018-04-27,3328,8010701,2.73,1
2018-04-28,3328,8010701,13.65,5
2018-04-29,3328,8010701,16.38,6
2018-04-30,3328,8010701,8.19,3
2018-05-01,3328,8010701,13.65,5
2018-05-02,3328,8010701,8.19,3
2018-05-03,3328,8010701,2.73,1
2018-05-04,3328,8010701,2.73,1
2018-05-05,3328,8010701,27.3,10
2018-05-06,3328,8010701,13.65,5
2018-05-07,3328,8010701,2.73,1
2018-05-08,3328,8010701,8.19,3
2018-05-09,3328,8010701,19.11,7
2018-05-10,3328,8010701,5.46,2
2018-05-11,3328,8010701,8.19,3
2018-05-12,3328,8010701,8.19,3
2018-05-13,3328,8010701,13.65,5
2018-05-14,3328,8010701,10.92,4
2018-05-15,3328,8010701,16.38,6
2018-05-16,3328,8010701,8.19,3
2018-05-17,3328,8010701,8.19,3
2018-05-18,3328,8010701,10.92,4
2018-05-19,3328,8010701,24.57,9
2018-05-20,3328,8010701,5.46,2
2018-05-21,3328,8010701,8.19,3
2018-05-22,3328,8010701,2.73,1
2018-05-23,3328,8010701,16.38,6
2018-05-24,3328,8010701,8.19,3
2018-05-25,3328,8010701,19.11,7
2018-05-26,3328,8010701,8.19,3
2018-05-27,3328,8010701,8.19,3
2018-05-28,3328,8010701,16.38,6
2018-05-29,3328,8010701,5.46,2
2018-05-30,3328,8010701,5.46,2
2018-05-31,3328,8010701,13.65,5
2018-06-01,3328,8010701,10.92,4
2018-06-02,3328,8010701,32.76,12
2018-06-03,3328,8010701,13.65,5
2018-06-04,3328,8010701,21.84,8
2018-06-05,3328,8010701,13.65,5
2018-06-06,3328,8010701,16.38,6
2018-06-07,3328,8010701,21.84,8
2018-06-08,3328,8010701,24.57,9
2018-06-09,3328,8010701,10.92,4
2018-06-10,3328,8010701,8.19,3
2018-06-11,3328,8010701,13.65,5
2018-06-12,3328,8010701,16.38,6
2018-06-13,3328,8010701,10.92,4
2018-06-14,3328,8010701,13.65,5
2018-06-15,3328,8010701,5.46,2
2018-06-16,3328,8010701,13.65,5
2018-06-17,3328,8010701,16.38,6
2018-06-18,3328,8010701,5.46,2
2018-06-19,3328,8010701,8.19,3
2018-06-20,3328,8010701,8.19,3
2018-06-21,3328,8010701,8.19,3
2018-06-22,3328,8010701,16.38,6
2018-06-23,3328,8010701,13.65,5
2018-06-24,3328,8010701,21.84,8
2018-06-25,3328,8010701,8.19,3
2018-06-26,3328,8010701,5.46,2
2018-06-27,3328,8010701,13.65,5
2018-06-28,3328,8010701,8.19,3
2018-06-29,3328,8010701,19.11,7
2018-06-30,3328,8010701,13.65,5
2018-07-01,3328,8010701,10.92,4
2018-07-03,3328,8010701,8.19,3
2018-07-04,3328,8010701,5.46,2
2018-07-05,3328,8010701,8.19,3
2018-07-06,3328,8010701,16.38,6
2018-07-07,3328,8010701,16.38,6
2018-07-08,3328,8010701,5.46,2
2018-07-09,3328,8010701,16.38,6
2018-07-10,3328,8010701,19.11,7
2018-07-11,3328,8010701,10.92,4
2018-07-12,3328,8010701,27.31,10
2018-07-13,3328,8010701,13.65,5
2018-07-14,3328,8010701,5.46,2
2018-07-15,3328,8010701,16.38,6
2018-07-16,3328,8010701,19.11,7
2018-07-17,3328,8010701,19.11,7
2018-07-18,3328,8010701,10.92,4
2018-07-19,3328,8010701,20.09,7
2018-07-20,3328,8010701,11.48,4
2018-07-21,3328,8010701,8.61,3
2018-07-22,3328,8010701,11.48,4
2018-07-23,3328,8010701,14.35,5
2018-07-24,3328,8010701,17.22,6
2018-07-25,3328,8010701,11.48,4
2018-07-26,3328,8010701,11.48,4
2018-07-27,3328,8010701,8.61,3
2018-07-28,3328,8010701,22.96,8
2018-07-29,3328,8010701,8.61,3
2018-07-30,3328,8010701,5.74,2
2018-07-31,3328,8010701,22.96,8
2018-08-01,3328,8010701,5.74,2
2018-08-02,3328,8010701,17.22,6
2018-08-03,3328,8010701,16.38,6
2018-08-04,3328,8010701,10.92,4
2018-08-05,3328,8010701,16.38,6
2018-08-06,3328,8010701,2.73,1
2018-08-07,3328,8010701,15.3,6
2018-08-08,3328,8010701,10.2,4
2018-08-09,3328,8010701,22.93,9
2018-08-10,3328,8010701,7.65,3
2018-08-11,3328,8010701,15.3,6
2018-08-12,3328,8010701,7.65,3
2018-08-13,3328,8010701,7.64,3
2018-08-14,3328,8010701,12.74,5
2018-08-15,3328,8010701,10.2,4
2018-08-16,3328,8010701,14.35,5
2018-08-17,3328,8010701,14.35,5
2018-08-18,3328,8010701,20.09,7
2018-08-19,3328,8010701,8.61,3
2018-08-21,3328,8010701,8.61,3
2018-08-22,3328,8010701,22.96,8
2018-08-23,3328,8010701,11.48,4
2018-08-24,3328,8010701,17.22,6
2018-08-25,3328,8010701,17.22,6
2018-08-26,3328,8010701,20.09,7
2018-08-27,3328,8010701,5.74,2
2018-08-28,3328,8010701,14.35,5
2018-08-30,3328,8010701,11.48,4
2018-08-31,3328,8010701,5.74,2
2018-09-01,3328,8010701,14.35,5
2018-09-02,3328,8010701,22.96,8
2018-09-03,3328,8010701,2.87,1
2018-09-04,3328,8010701,12.4,4
2018-09-05,3328,8010701,6.2,2
2018-09-06,3328,8010701,6.2,2
2018-09-07,3328,8010701,12.4,4
2018-09-08,3328,8010701,9.3,3
2018-09-09,3328,8010701,9.3,3
2018-09-10,3328,8010701,9.3,3
2018-09-11,3328,8010701,3.1,1
2018-09-12,3328,8010701,6.2,2
2018-09-13,3328,8010701,6.2,2
2018-09-14,3328,8010701,6.2,2
2018-09-15,3328,8010701,9.3,3
2018-09-16,3328,8010701,15.5,5
2018-09-17,3328,8010701,3.1,1
2018-09-18,3328,8010701,12.4,4
2018-09-19,3328,8010701,3.1,1
2018-09-20,3328,8010701,15.5,5
2018-09-21,3328,8010701,6.2,2
2018-09-22,3328,8010701,6.2,2
2018-09-23,3328,8010701,9.3,3
2018-09-24,3328,8010701,6.2,2
2018-09-25,3328,8010701,6.2,2
2018-09-26,3328,8010701,6.2,2
2018-09-27,3328,8010701,3.1,1
2018-09-28,3328,8010701,21.71,7
2018-09-29,3328,8010701,18.6,6
2018-09-30,3328,8010701,15.5,5
2018-10-01,3328,8010701,3.1,1
2018-10-02,3328,8010701,12.4,4
2018-10-03,3328,8010701,3.1,1
2018-10-04,3328,8010701,3.1,1
2018-10-05,3328,8010701,6.2,2
2018-10-06,3328,8010701,9.3,3
2018-10-07,3328,8010701,6.2,2
2018-10-08,3328,8010701,3.1,1
2018-10-09,3328,8010701,12.4,4
2018-10-10,3328,8010701,9.3,3
2018-10-11,3328,8010701,6.2,2
2018-10-12,3328,8010701,18.6,6
2018-10-13,3328,8010701,18.6,6
2018-10-14,3328,8010701,9.3,3
2018-10-15,3328,8010701,9.3,3
2018-10-16,3328,8010701,12.4,4
2018-10-18,3328,8010701,9.3,3
2018-10-19,3328,8010701,15.5,5
2018-10-20,3328,8010701,6.2,2
2018-10-21,3328,8010701,6.2,2
2018-10-22,3328,8010701,3.1,1
2018-10-23,3328,8010701,3.1,1
2018-10-24,3328,8010701,12.4,4
2018-10-25,3328,8010701,3.06,1
2018-10-26,3328,8010701,13.75,5
2018-10-27,3328,8010701,13.76,5
2018-10-28,3328,8010701,13.76,5
2018-10-29,3328,8010701,12.24,4
2018-10-30,3328,8010701,15.3,5
2018-10-31,3328,8010701,10.7,4
2018-11-01,3328,8010701,12.24,4
2018-11-02,3328,8010701,24.46,9
2018-11-03,3328,8010701,9.16,4
2018-11-04,3328,8010701,18.36,6
2018-11-05,3328,8010701,7.64,3
2018-11-06,3328,8010701,13.76,5
2018-11-07,3328,8010701,13.76,5
2018-11-08,3328,8010701,9.3,3
2018-11-09,3328,8010701,21.7,7
2018-11-10,3328,8010701,12.4,4
2018-11-11,3328,8010701,9.3,3
2018-11-12,3328,8010701,6.2,2
2018-11-14,3328,8010701,9.3,3
2018-11-15,3328,8010701,9.3,3
2018-11-16,3328,8010701,6.2,2
2018-11-17,3328,8010701,9.3,3
2018-11-19,3328,8010701,6.2,2
2018-11-20,3328,8010701,15.5,5
2018-11-21,3328,8010701,12.4,4
2018-11-22,3328,8010701,9.3,3
2018-11-23,3328,8010701,6.2,2
2018-11-24,3328,8010701,9.3,3
2018-11-25,3328,8010701,3.1,1
2018-11-26,3328,8010701,15.5,5
2018-11-27,3328,8010701,15.5,5
2018-11-28,3328,8010701,12.4,4
2018-11-29,3328,8010701,9.3,3
2018-11-30,3328,8010701,6.2,2
2018-12-01,3328,8010701,18.6,6
2018-12-02,3328,8010701,21.7,7
2018-12-03,3328,8010701,18.6,6
2018-12-04,3328,8010701,9.3,3
2018-12-05,3328,8010701,3.1,1
2018-12-06,3328,8010701,6.2,2
2018-12-07,3328,8010701,3.1,1
2018-12-08,3328,8010701,3.1,1
2018-12-09,3328,8010701,18.6,6
2018-12-10,3328,8010701,12.4,4
2018-12-11,3328,8010701,3.1,1
2018-12-12,3328,8010701,3.1,1
2018-12-13,3328,8010701,6.2,2
2018-12-14,3328,8010701,27.9,9
2018-12-15,3328,8010701,6.2,2
2018-12-16,3328,8010701,3.1,1
2018-12-17,3328,8010701,12.4,4
2018-12-19,3328,8010701,12.4,4
2018-12-20,3328,8010701,6.2,2
2018-12-21,3328,8010701,12.4,4
2018-12-22,3328,8010701,18.6,6
2018-12-23,3328,8010701,15.5,5
2018-12-24,3328,8010701,18.6,6
2018-12-25,3328,8010701,12.4,4
2018-12-26,3328,8010701,6.2,2
2018-12-27,3328,8010701,3.1,1
2018-12-28,3328,8010701,9.3,3
2018-12-29,3328,8010701,12.4,4
2018-12-30,3328,8010701,18.6,6
2018-12-31,3328,8010701,31.0,10
