tarih,magaza_no,mal_no,toplam_satis_tl,toplam_satis_adet
2017-04-27,3889,8011740,14.84,16
2017-04-28,3889,8011740,6.5,7
2017-04-29,3889,8011740,11.13,12
2017-04-30,3889,8011740,9.28,10
2017-05-13,3889,8011740,10.2,11
2017-05-14,3889,8011740,2.79,3
2017-05-15,3889,8011740,6.49,7
2017-05-16,3889,8011740,6.48,7
2017-05-17,3889,8011740,3.72,4
2017-05-18,3889,8011740,10.2,11
2017-05-19,3889,8011740,8.35,9
2017-05-20,3889,8011740,5.57,6
2017-05-21,3889,8011740,19.47,21
2017-05-22,3889,8011740,4.64,5
2017-05-23,3889,8011740,13.9,15
2017-05-24,3889,8011740,11.13,12
2017-05-25,3889,8011740,4.63,5
2017-05-26,3889,8011740,20.41,22
2017-05-27,3889,8011740,0.93,1
2017-05-28,3889,8011740,7.42,8
2017-05-29,3889,8011740,12.06,13
2017-05-30,3889,8011740,13.9,15
2017-05-31,3889,8011740,15.76,17
2017-06-01,3889,8011740,5.58,6
2017-06-02,3889,8011740,4.65,5
2017-06-03,3889,8011740,2.79,3
2017-06-04,3889,8011740,0.93,1
2017-06-05,3889,8011740,2.78,3
2017-06-09,3889,8011740,4.64,5
2017-07-07,3889,8011740,2.32,2
2017-07-08,3889,8011740,5.78,5
2017-07-09,3889,8011740,16.19,14
2017-07-10,3889,8011740,11.58,10
2017-07-11,3889,8011740,20.83,18
2017-07-12,3889,8011740,5.78,5
2017-07-13,3889,8011740,6.96,6
2017-07-14,3889,8011740,8.11,7
2017-07-15,3889,8011740,9.27,8
2017-07-16,3889,8011740,6.95,6
2017-07-17,3889,8011740,5.79,5
2017-07-18,3889,8011740,2.32,2
2017-07-19,3889,8011740,5.79,5
2017-07-20,3889,8011740,4.64,4
2017-07-21,3889,8011740,3.47,3
2017-07-22,3889,8011740,11.59,10
2017-07-23,3889,8011740,11.58,10
2017-07-24,3889,8011740,4.63,4
2017-07-25,3889,8011740,8.1,7
2017-07-26,3889,8011740,11.58,10
2017-07-27,3889,8011740,16.2,14
2017-07-28,3889,8011740,13.89,12
2017-07-29,3889,8011740,20.84,18
2017-07-30,3889,8011740,4.64,4
2017-07-31,3889,8011740,9.26,8
2017-08-01,3889,8011740,3.47,3
2017-08-02,3889,8011740,8.11,7
2017-08-03,3889,8011740,9.26,8
2017-08-04,3889,8011740,4.63,4
2017-08-05,3889,8011740,16.21,14
2017-08-06,3889,8011740,9.27,8
2017-08-07,3889,8011740,13.89,12
2017-08-08,3889,8011740,1.16,1
2017-08-09,3889,8011740,9.26,8
2017-08-10,3889,8011740,11.59,10
2017-08-11,3889,8011740,4.63,4
2017-08-12,3889,8011740,13.89,12
2017-08-13,3889,8011740,10.41,9
2017-08-14,3889,8011740,5.8,5
2017-08-15,3889,8011740,18.51,16
2017-08-16,3889,8011740,6.95,6
2017-08-17,3889,8011740,18.52,16
2017-08-18,3889,8011740,10.43,9
2017-08-19,3889,8011740,19.7,17
2017-08-20,3889,8011740,13.9,12
2017-08-21,3889,8011740,6.95,6
2017-08-22,3889,8011740,4.63,4
2017-08-23,3889,8011740,3.48,3
2017-08-24,3889,8011740,5.8,5
2017-08-26,3889,8011740,4.64,4
2017-08-27,3889,8011740,15.06,13
2017-08-28,3889,8011740,17.35,15
2017-08-29,3889,8011740,9.27,8
2017-08-30,3889,8011740,11.57,10
2017-08-31,3889,8011740,4.64,4
2017-09-01,3889,8011740,5.8,5
2017-09-02,3889,8011740,10.4,9
2017-09-03,3889,8011740,9.26,8
2017-09-04,3889,8011740,9.27,8
2017-09-05,3889,8011740,5.8,5
2017-09-06,3889,8011740,9.27,8
2017-09-07,3889,8011740,23.15,20
2017-09-08,3889,8011740,3.47,3
2017-09-09,3889,8011740,9.26,8
2017-09-10,3889,8011740,10.42,9
2017-09-11,3889,8011740,13.88,12
2017-09-12,3889,8011740,5.8,5
2017-09-13,3889,8011740,2.32,2
2017-09-14,3889,8011740,12.73,11
2017-09-15,3889,8011740,11.57,10
2017-09-16,3889,8011740,15.05,13
2017-09-17,3889,8011740,10.43,9
2017-09-18,3889,8011740,20.83,18
2017-09-19,3889,8011740,10.43,9
2017-09-20,3889,8011740,9.26,8
2017-09-21,3889,8011740,11.59,10
2017-09-22,3889,8011740,9.27,8
2017-09-23,3889,8011740,16.21,14
2017-09-24,3889,8011740,12.73,11
2017-09-25,3889,8011740,17.37,15
2017-09-26,3889,8011740,8.1,7
2017-09-27,3889,8011740,13.89,12
2017-09-28,3889,8011740,2.32,2
2017-09-29,3889,8011740,9.25,8
2017-09-30,3889,8011740,15.05,13
2017-10-01,3889,8011740,6.95,6
2017-10-02,3889,8011740,13.9,12
2017-10-03,3889,8011740,2.32,2
2017-10-04,3889,8011740,15.04,13
2017-10-05,3889,8011740,6.95,6
2017-10-06,3889,8011740,5.79,5
2017-10-07,3889,8011740,15.04,13
2017-10-08,3889,8011740,15.04,13
2017-10-09,3889,8011740,9.26,8
2017-10-10,3889,8011740,8.11,7
2017-10-11,3889,8011740,6.94,6
2017-10-12,3889,8011740,8.1,7
2017-10-13,3889,8011740,5.79,5
2017-10-14,3889,8011740,13.89,12
2017-10-15,3889,8011740,13.9,12
2017-10-16,3889,8011740,11.59,10
2017-10-17,3889,8011740,6.95,6
2017-10-18,3889,8011740,1.16,1
2017-10-19,3889,8011740,6.94,6
2017-10-20,3889,8011740,4.64,4
2017-10-21,3889,8011740,13.9,12
2017-10-22,3889,8011740,5.78,5
2017-10-23,3889,8011740,10.43,9
2017-10-24,3889,8011740,15.06,13
2017-10-25,3889,8011740,2.32,2
2017-10-26,3889,8011740,8.12,7
2017-10-27,3889,8011740,6.95,6
2017-10-28,3889,8011740,10.42,9
2017-10-29,3889,8011740,9.25,8
2017-10-30,3889,8011740,6.95,6
2017-10-31,3889,8011740,28.95,25
2017-11-01,3889,8011740,3.47,3
2017-11-02,3889,8011740,9.25,8
2017-11-03,3889,8011740,3.48,3
2017-11-06,3889,8011740,9.27,8
2017-11-07,3889,8011740,9.26,8
2017-11-08,3889,8011740,4.63,4
2017-11-09,3889,8011740,15.04,13
2017-11-10,3889,8011740,9.27,8
2017-11-11,3889,8011740,20.83,18
2017-11-12,3889,8011740,13.88,12
2017-11-13,3889,8011740,4.62,4
2017-11-14,3889,8011740,2.32,2
2017-11-15,3889,8011740,4.63,4
2017-11-16,3889,8011740,1.16,1
2017-11-17,3889,8011740,8.11,7
2017-11-18,3889,8011740,9.26,8
2017-11-19,3889,8011740,17.36,15
2017-11-20,3889,8011740,17.35,15
2017-11-21,3889,8011740,4.63,4
2017-11-22,3889,8011740,9.25,8
2017-11-23,3889,8011740,1.16,1
2017-11-24,3889,8011740,10.42,9
2017-11-25,3889,8011740,9.26,8
2017-11-26,3889,8011740,3.48,3
2017-11-27,3889,8011740,16.21,14
2017-11-28,3889,8011740,6.94,6
2017-11-29,3889,8011740,1.16,1
2017-11-30,3889,8011740,9.27,8
2017-12-01,3889,8011740,10.41,9
2017-12-02,3889,8011740,3.47,3
2017-12-03,3889,8011740,6.94,6
2017-12-04,3889,8011740,1.16,1
2017-12-05,3889,8011740,5.79,5
2017-12-06,3889,8011740,2.32,2
2017-12-07,3889,8011740,4.64,4
2017-12-08,3889,8011740,9.26,8
2017-12-09,3889,8011740,17.37,15
2017-12-10,3889,8011740,9.26,8
2017-12-11,3889,8011740,5.78,5
2017-12-12,3889,8011740,12.73,11
2017-12-13,3889,8011740,13.87,12
2017-12-15,3889,8011740,6.95,6
2017-12-16,3889,8011740,17.36,15
2017-12-17,3889,8011740,8.11,7
2017-12-19,3889,8011740,10.42,9
2017-12-20,3889,8011740,3.47,3
2017-12-21,3889,8011740,8.11,7
2017-12-22,3889,8011740,6.95,6
2017-12-23,3889,8011740,6.94,6
2017-12-24,3889,8011740,6.95,6
2017-12-25,3889,8011740,3.48,3
2017-12-26,3889,8011740,3.48,3
2017-12-27,3889,8011740,9.25,8
2017-12-29,3889,8011740,16.2,14
2017-12-30,3889,8011740,4.63,4
2017-12-31,3889,8011740,28.92,25
