tarih,magaza_no,mal_no,toplam_satis_tl,toplam_satis_adet
2017-03-05,2177,8011001,29.1,17
2017-03-06,2177,8011001,29.1,17
2017-03-07,2177,8011001,42.79,25
2017-03-08,2177,8011001,11.99,7
2017-03-09,2177,8011001,32.54,19
2017-03-10,2177,8011001,30.86,18
2017-03-11,2177,8011001,29.12,17
2017-03-12,2177,8011001,27.42,16
2017-03-13,2177,8011001,23.97,14
2017-03-14,2177,8011001,11.98,7
2017-03-15,2177,8011001,32.55,19
2017-03-16,2177,8011001,15.42,9
2017-03-17,2177,8011001,18.85,11
2017-03-18,2177,8011001,39.4,23
2017-03-19,2177,8011001,39.4,23
2017-03-20,2177,8011001,20.54,12
2017-03-21,2177,8011001,29.12,17
2017-03-22,2177,8011001,10.27,6
2017-03-23,2177,8011001,17.12,10
2017-03-24,2177,8011001,15.41,9
2017-03-25,2177,8011001,30.82,18
2017-03-26,2177,8011001,11.99,7
2017-03-27,2177,8011001,25.69,15
2017-03-28,2177,8011001,27.39,16
2017-03-29,2177,8011001,10.26,6
2017-03-30,2177,8011001,27.39,16
2017-03-31,2177,8011001,27.42,16
2017-04-01,2177,8011001,3.42,2
2017-04-02,2177,8011001,22.29,13
2017-04-03,2177,8011001,29.12,17
2017-04-04,2177,8011001,20.55,12
2017-04-05,2177,8011001,11.98,7
2017-04-06,2177,8011001,39.39,23
2017-04-07,2177,8011001,6.84,4
2017-04-08,2177,8011001,20.56,12
2017-04-09,2177,8011001,22.27,13
2017-04-10,2177,8011001,27.41,16
2017-04-11,2177,8011001,29.11,17
2017-04-12,2177,8011001,13.7,8
2017-04-13,2177,8011001,8.56,5
2017-04-14,2177,8011001,8.55,5
2017-04-15,2177,8011001,44.52,26
2017-04-16,2177,8011001,44.52,26
2017-04-17,2177,8011001,6.85,4
2017-04-18,2177,8011001,27.42,16
2017-04-19,2177,8011001,12.0,7
2017-04-20,2177,8011001,15.42,9
2017-04-21,2177,8011001,30.83,18
2017-04-22,2177,8011001,12.0,7
2017-04-23,2177,8011001,5.14,3
2017-04-24,2177,8011001,29.12,17
2017-04-25,2177,8011001,34.26,20
2017-04-26,2177,8011001,20.56,12
2017-04-27,2177,8011001,23.98,14
2017-04-28,2177,8011001,17.13,10
2017-04-29,2177,8011001,23.96,14
2017-04-30,2177,8011001,10.28,6
2017-05-01,2177,8011001,3.43,2
2017-05-02,2177,8011001,23.97,14
2017-05-03,2177,8011001,15.41,9
2017-05-04,2177,8011001,23.97,14
2017-05-05,2177,8011001,15.42,9
2017-05-06,2177,8011001,6.85,4
2017-05-07,2177,8011001,39.4,23
2017-05-08,2177,8011001,18.84,11
2017-05-09,2177,8011001,18.83,11
2017-05-10,2177,8011001,37.67,22
2017-05-11,2177,8011001,39.4,23
2017-05-12,2177,8011001,8.56,5
2017-05-13,2177,8011001,11.98,7
2017-05-14,2177,8011001,20.52,12
2017-05-15,2177,8011001,15.43,9
2017-05-16,2177,8011001,15.42,9
2017-05-17,2177,8011001,8.56,5
2017-05-18,2177,8011001,47.98,28
2017-05-19,2177,8011001,34.24,20
2017-05-20,2177,8011001,17.13,10
2017-05-21,2177,8011001,15.43,9
2017-05-22,2177,8011001,32.55,19
2017-05-23,2177,8011001,15.4,9
2017-05-24,2177,8011001,46.25,27
2017-05-25,2177,8011001,23.98,14
2017-05-26,2177,8011001,8.57,5
2017-05-27,2177,8011001,18.84,11
2017-05-28,2177,8011001,30.82,18
2017-05-29,2177,8011001,27.41,16
2017-05-30,2177,8011001,13.7,8
2017-05-31,2177,8011001,35.96,21
2017-06-01,2177,8011001,27.39,16
2017-06-02,2177,8011001,22.27,13
2017-06-03,2177,8011001,20.55,12
2017-06-04,2177,8011001,18.85,11
2017-06-05,2177,8011001,29.11,17
2017-06-06,2177,8011001,25.69,15
2017-06-07,2177,8011001,23.96,14
2017-06-08,2177,8011001,29.11,17
2017-06-09,2177,8011001,13.71,8
2017-06-10,2177,8011001,17.12,10
2017-06-11,2177,8011001,11.98,7
2017-06-12,2177,8011001,27.39,16
2017-06-13,2177,8011001,20.55,12
2017-06-14,2177,8011001,11.97,7
2017-06-15,2177,8011001,5.14,3
2017-06-16,2177,8011001,18.85,11
2017-06-17,2177,8011001,27.4,16
2017-06-18,2177,8011001,25.7,15
2017-06-19,2177,8011001,8.56,5
2017-06-20,2177,8011001,18.84,11
2017-06-21,2177,8011001,23.97,14
2017-06-22,2177,8011001,27.4,16
2017-06-23,2177,8011001,11.98,7
2017-06-24,2177,8011001,27.39,16
2017-06-25,2177,8011001,22.26,13
2017-06-26,2177,8011001,18.85,11
2017-06-27,2177,8011001,30.84,18
2017-06-28,2177,8011001,18.83,11
2017-06-29,2177,8011001,29.12,17
2017-06-30,2177,8011001,23.99,14
2017-07-01,2177,8011001,30.84,18
2017-07-02,2177,8011001,22.26,13
2017-07-03,2177,8011001,25.67,15
2017-07-04,2177,8011001,27.39,16
2017-07-05,2177,8011001,18.84,11
2017-07-06,2177,8011001,30.83,18
2017-07-07,2177,8011001,25.7,15
2017-07-08,2177,8011001,15.4,9
2017-07-09,2177,8011001,34.26,20
2017-07-10,2177,8011001,32.54,19
2017-07-11,2177,8011001,18.84,11
2017-07-12,2177,8011001,32.54,19
2017-07-13,2177,8011001,25.69,15
2017-07-14,2177,8011001,22.27,13
2017-07-15,2177,8011001,23.98,14
2017-07-16,2177,8011001,18.83,11
2017-07-17,2177,8011001,39.38,23
2017-07-18,2177,8011001,8.56,5
2017-07-19,2177,8011001,18.84,11
2017-07-20,2177,8011001,13.69,8
2017-07-21,2177,8011001,27.39,16
2017-07-22,2177,8011001,11.97,7
2017-07-23,2177,8011001,30.83,18
2017-07-24,2177,8011001,30.82,18
2017-07-25,2177,8011001,23.98,14
2017-07-26,2177,8011001,15.41,9
2017-07-27,2177,8011001,29.12,17
2017-07-28,2177,8011001,30.82,18
2017-07-29,2177,8011001,18.84,11
2017-07-30,2177,8011001,35.97,21
2017-07-31,2177,8011001,30.83,18
2017-08-01,2177,8011001,30.83,18
2017-08-02,2177,8011001,13.69,8
2017-08-03,2177,8011001,27.39,16
2017-08-04,2177,8011001,34.24,20
2017-08-05,2177,8011001,22.26,13
2017-08-06,2177,8011001,20.54,12
2017-08-07,2177,8011001,35.96,21
2017-08-08,2177,8011001,46.26,27
2017-08-09,2177,8011001,34.25,20
2017-08-10,2177,8011001,13.7,8
2017-08-11,2177,8011001,6.85,4
2017-08-12,2177,8011001,18.85,11
2017-08-13,2177,8011001,32.53,19
2017-08-14,2177,8011001,34.25,20
2017-08-15,2177,8011001,20.54,12
2017-08-16,2177,8011001,22.25,13
2017-08-17,2177,8011001,22.25,13
2017-08-18,2177,8011001,34.26,20
2017-08-19,2177,8011001,82.16,48
2017-08-20,2177,8011001,20.56,12
2017-08-21,2177,8011001,32.55,19
2017-08-22,2177,8011001,22.26,13
2017-08-23,2177,8011001,22.27,13
2017-08-24,2177,8011001,30.83,18
2017-08-25,2177,8011001,63.37,37
2017-08-26,2177,8011001,46.23,27
2017-08-27,2177,8011001,27.42,16
2017-08-28,2177,8011001,17.13,10
2017-08-29,2177,8011001,35.96,21
2017-08-30,2177,8011001,20.56,12
2017-08-31,2177,8011001,34.23,20
2017-09-01,2177,8011001,32.53,19
2017-09-02,2177,8011001,17.13,10
2017-09-03,2177,8011001,32.53,19
2017-09-04,2177,8011001,41.11,24
2017-09-05,2177,8011001,22.26,13
2017-09-06,2177,8011001,22.26,13
2017-09-07,2177,8011001,44.51,26
2017-09-08,2177,8011001,27.41,16
2017-09-09,2177,8011001,15.41,9
2017-09-10,2177,8011001,20.56,12
2017-09-11,2177,8011001,37.68,22
2017-09-12,2177,8011001,32.54,19
2017-09-13,2177,8011001,30.83,18
2017-09-14,2177,8011001,41.1,24
2017-09-15,2177,8011001,34.26,20
2017-09-16,2177,8011001,49.69,29
2017-09-17,2177,8011001,37.7,22
2017-09-18,2177,8011001,32.54,19
2017-09-19,2177,8011001,80.46,47
2017-09-20,2177,8011001,41.11,24
2017-09-21,2177,8011001,27.39,16
2017-09-22,2177,8011001,37.7,22
2017-09-23,2177,8011001,29.11,17
2017-09-24,2177,8011001,34.26,20
2017-09-25,2177,8011001,20.54,12
2017-09-26,2177,8011001,47.95,28
2017-09-27,2177,8011001,30.81,18
2017-09-28,2177,8011001,30.82,18
2017-09-29,2177,8011001,32.53,19
2017-09-30,2177,8011001,8.55,5
2017-10-01,2177,8011001,18.86,11
2017-10-02,2177,8011001,27.39,16
2017-10-03,2177,8011001,17.12,10
2017-10-04,2177,8011001,22.26,13
2017-10-05,2177,8011001,27.4,16
2017-10-06,2177,8011001,34.24,20
2017-10-07,2177,8011001,35.97,21
2017-10-08,2177,8011001,30.84,18
2017-10-09,2177,8011001,29.12,17
2017-10-10,2177,8011001,32.54,19
2017-10-11,2177,8011001,25.7,15
2017-10-12,2177,8011001,41.11,24
2017-10-13,2177,8011001,27.4,16
2017-10-14,2177,8011001,44.54,26
2017-10-15,2177,8011001,27.4,16
2017-10-16,2177,8011001,23.97,14
2017-10-17,2177,8011001,22.26,13
2017-10-18,2177,8011001,34.25,20
2017-10-19,2177,8011001,35.96,21
2017-10-20,2177,8011001,29.13,17
2017-10-21,2177,8011001,51.39,30
2017-10-22,2177,8011001,23.98,14
2017-10-23,2177,8011001,15.4,9
2017-10-24,2177,8011001,35.96,21
2017-10-25,2177,8011001,18.84,11
2017-10-26,2177,8011001,10.28,6
2017-10-27,2177,8011001,22.26,13
2017-10-28,2177,8011001,8.57,5
2017-10-29,2177,8011001,17.13,10
2017-10-30,2177,8011001,11.98,7
2017-10-31,2177,8011001,17.11,10
2017-11-01,2177,8011001,13.7,8
2017-11-02,2177,8011001,18.84,11
2017-11-03,2177,8011001,35.96,21
2017-11-04,2177,8011001,23.98,14
2017-11-05,2177,8011001,37.7,22
2017-11-06,2177,8011001,22.28,13
2017-11-07,2177,8011001,42.81,25
2017-11-08,2177,8011001,11.99,7
2017-11-09,2177,8011001,11.99,7
2017-11-10,2177,8011001,20.55,12
2017-11-11,2177,8011001,23.96,14
2017-11-12,2177,8011001,34.25,20
2017-11-13,2177,8011001,17.11,10
2017-11-14,2177,8011001,32.54,19
2017-11-15,2177,8011001,3.42,2
2017-11-16,2177,8011001,23.97,14
2017-11-17,2177,8011001,10.27,6
2017-11-18,2177,8011001,11.99,7
2017-11-19,2177,8011001,35.98,21
2017-11-20,2177,8011001,10.26,6
2017-11-21,2177,8011001,37.68,22
2017-11-22,2177,8011001,20.56,12
2017-11-23,2177,8011001,13.69,8
2017-11-24,2177,8011001,18.83,11
2017-11-25,2177,8011001,32.54,19
2017-11-26,2177,8011001,17.14,10
2017-11-27,2177,8011001,47.95,28
2017-11-28,2177,8011001,20.55,12
2017-11-29,2177,8011001,13.7,8
2017-11-30,2177,8011001,18.82,11
2017-12-01,2177,8011001,29.13,17
2017-12-02,2177,8011001,23.97,14
2017-12-03,2177,8011001,18.82,11
2017-12-04,2177,8011001,8.56,5
2017-12-05,2177,8011001,17.14,10
2017-12-06,2177,8011001,15.42,9
2017-12-07,2177,8011001,6.86,4
2017-12-08,2177,8011001,25.69,15
2017-12-09,2177,8011001,13.71,8
2017-12-10,2177,8011001,20.55,12
2017-12-11,2177,8011001,54.82,32
2017-12-12,2177,8011001,37.68,22
2017-12-13,2177,8011001,37.69,22
2017-12-14,2177,8011001,17.12,10
2017-12-15,2177,8011001,25.7,15
2017-12-16,2177,8011001,23.98,14
2017-12-17,2177,8011001,58.23,34
2017-12-18,2177,8011001,29.11,17
2017-12-19,2177,8011001,37.68,22
2017-12-20,2177,8011001,25.69,15
2017-12-21,2177,8011001,17.12,10
2017-12-22,2177,8011001,13.69,8
2017-12-23,2177,8011001,17.11,10
2017-12-24,2177,8011001,12.0,7
2017-12-25,2177,8011001,22.26,13
2017-12-26,2177,8011001,17.13,10
2017-12-27,2177,8011001,23.98,14
2017-12-28,2177,8011001,17.13,10
2017-12-29,2177,8011001,11.98,7
2017-12-30,2177,8011001,27.41,16
2017-12-31,2177,8011001,71.95,42
