tarih,magaza_no,mal_no,toplam_satis_tl,toplam_satis_adet
2017-02-27,3328,8010701,4.16,2
2017-02-28,3328,8010701,2.08,1
2017-03-01,3328,8010701,6.24,3
2017-03-02,3328,8010701,2.08,1
2017-03-03,3328,8010701,12.49,6
2017-03-04,3328,8010701,12.48,6
2017-03-05,3328,8010701,6.24,3
2017-03-06,3328,8010701,10.4,5
2017-03-07,3328,8010701,6.24,3
2017-03-08,3328,8010701,8.32,4
2017-03-09,3328,8010701,4.16,2
2017-03-10,3328,8010701,20.82,10
2017-03-11,3328,8010701,12.48,6
2017-03-12,3328,8010701,16.65,8
2017-03-13,3328,8010701,8.32,4
2017-03-14,3328,8010701,6.24,3
2017-03-15,3328,8010701,6.25,3
2017-03-16,3328,8010701,6.24,3
2017-03-17,3328,8010701,2.08,1
2017-03-19,3328,8010701,2.08,1
2017-03-20,3328,8010701,2.08,1
2017-03-21,3328,8010701,10.4,5
2017-03-22,3328,8010701,14.57,7
2017-03-23,3328,8010701,12.48,6
2017-03-24,3328,8010701,10.4,5
2017-03-25,3328,8010701,12.48,6
2017-03-26,3328,8010701,10.4,5
2017-03-27,3328,8010701,10.41,5
2017-03-28,3328,8010701,2.08,1
2017-03-29,3328,8010701,4.16,2
2017-03-30,3328,8010701,6.24,3
2017-03-31,3328,8010701,4.16,2
2017-04-01,3328,8010701,16.65,8
2017-04-02,3328,8010701,12.49,6
2017-04-03,3328,8010701,4.17,2
2017-04-04,3328,8010701,2.08,1
2017-04-05,3328,8010701,8.32,4
2017-04-06,3328,8010701,6.24,3
2017-04-07,3328,8010701,10.4,5
2017-04-08,3328,8010701,6.24,3
2017-04-09,3328,8010701,10.4,5
2017-04-10,3328,8010701,14.58,7
2017-04-11,3328,8010701,4.16,2
2017-04-12,3328,8010701,2.08,1
2017-04-13,3328,8010701,6.24,3
2017-04-14,3328,8010701,10.41,5
2017-04-15,3328,8010701,16.65,8
2017-04-16,3328,8010701,18.73,9
2017-04-17,3328,8010701,6.24,3
2017-04-18,3328,8010701,12.48,6
2017-04-19,3328,8010701,4.16,2
2017-04-20,3328,8010701,14.56,7
2017-04-21,3328,8010701,6.24,3
2017-04-22,3328,8010701,20.81,10
2017-04-23,3328,8010701,18.73,9
2017-04-24,3328,8010701,6.24,3
2017-04-25,3328,8010701,10.41,5
2017-04-26,3328,8010701,12.48,6
2017-04-27,3328,8010701,10.41,5
2017-04-28,3328,8010701,12.48,6
2017-04-29,3328,8010701,6.24,3
2017-04-30,3328,8010701,8.32,4
2017-05-01,3328,8010701,4.16,2
2017-05-02,3328,8010701,2.08,1
2017-05-03,3328,8010701,6.24,3
2017-05-04,3328,8010701,6.24,3
2017-05-05,3328,8010701,14.57,7
2017-05-06,3328,8010701,12.49,6
2017-05-07,3328,8010701,10.41,5
2017-05-08,3328,8010701,2.08,1
2017-05-09,3328,8010701,2.08,1
2017-05-10,3328,8010701,10.4,5
2017-05-11,3328,8010701,10.4,5
2017-05-12,3328,8010701,6.24,3
2017-05-13,3328,8010701,8.32,4
2017-05-14,3328,8010701,22.89,11
2017-05-15,3328,8010701,4.16,2
2017-05-16,3328,8010701,8.32,4
2017-05-17,3328,8010701,4.62,2
2017-05-18,3328,8010701,23.12,10
2017-05-19,3328,8010701,18.49,8
2017-05-20,3328,8010701,2.31,1
2017-05-21,3328,8010701,11.55,5
2017-05-22,3328,8010701,11.55,5
2017-05-23,3328,8010701,6.93,3
2017-05-24,3328,8010701,11.55,5
2017-05-25,3328,8010701,9.24,4
2017-05-26,3328,8010701,6.93,3
2017-05-27,3328,8010701,30.04,13
2017-05-28,3328,8010701,25.43,11
2017-05-29,3328,8010701,4.62,2
2017-05-30,3328,8010701,9.24,4
2017-05-31,3328,8010701,16.17,7
2017-06-01,3328,8010701,6.94,3
2017-06-02,3328,8010701,9.24,4
2017-06-03,3328,8010701,18.48,8
2017-06-04,3328,8010701,13.87,6
2017-06-05,3328,8010701,11.55,5
2017-06-06,3328,8010701,9.24,4
2017-06-07,3328,8010701,13.86,6
2017-06-08,3328,8010701,6.93,3
2017-06-09,3328,8010701,9.25,4
2017-06-10,3328,8010701,27.74,12
2017-06-11,3328,8010701,23.12,10
2017-06-12,3328,8010701,18.5,8
2017-06-13,3328,8010701,18.48,8
2017-06-14,3328,8010701,18.49,8
2017-06-15,3328,8010701,11.55,5
2017-06-16,3328,8010701,11.55,5
2017-06-17,3328,8010701,23.12,10
2017-06-18,3328,8010701,16.18,7
2017-06-19,3328,8010701,27.75,12
2017-06-20,3328,8010701,13.87,6
2017-06-21,3328,8010701,16.18,7
2017-06-23,3328,8010701,20.81,9
2017-06-24,3328,8010701,9.24,4
2017-06-25,3328,8010701,13.86,6
2017-06-26,3328,8010701,11.55,5
2017-06-27,3328,8010701,13.87,6
2017-06-28,3328,8010701,13.86,6
2017-06-29,3328,8010701,13.87,6
2017-06-30,3328,8010701,6.93,3
2017-07-01,3328,8010701,11.55,5
2017-07-02,3328,8010701,11.55,5
2017-07-03,3328,8010701,9.24,4
2017-07-04,3328,8010701,9.24,4
2017-07-05,3328,8010701,6.93,3
2017-07-06,3328,8010701,2.31,1
2017-07-07,3328,8010701,6.94,3
2017-07-08,3328,8010701,18.5,8
2017-07-09,3328,8010701,6.93,3
2017-07-10,3328,8010701,11.56,5
2017-07-11,3328,8010701,6.93,3
2017-07-12,3328,8010701,6.93,3
2017-07-13,3328,8010701,9.24,4
2017-07-14,3328,8010701,13.87,6
2017-07-15,3328,8010701,13.87,6
2017-07-16,3328,8010701,13.87,6
2017-07-17,3328,8010701,13.86,6
2017-07-18,3328,8010701,13.87,6
2017-07-19,3328,8010701,2.31,1
2017-07-20,3328,8010701,9.24,4
2017-07-21,3328,8010701,9.25,4
2017-07-22,3328,8010701,13.86,6
2017-07-23,3328,8010701,16.19,7
2017-07-24,3328,8010701,13.86,6
2017-07-25,3328,8010701,16.18,7
2017-07-26,3328,8010701,11.55,5
2017-07-27,3328,8010701,13.87,6
2017-07-28,3328,8010701,11.56,5
2017-07-29,3328,8010701,16.18,7
2017-07-30,3328,8010701,6.93,3
2017-07-31,3328,8010701,18.5,8
2017-08-01,3328,8010701,6.93,3
2017-08-02,3328,8010701,11.55,5
2017-08-03,3328,8010701,2.31,1
2017-08-04,3328,8010701,25.43,11
2017-08-05,3328,8010701,18.5,8
2017-08-06,3328,8010701,30.03,13
2017-08-07,3328,8010701,16.18,7
2017-08-08,3328,8010701,4.62,2
2017-08-09,3328,8010701,4.62,2
2017-08-10,3328,8010701,6.93,3
2017-08-11,3328,8010701,6.93,3
2017-08-12,3328,8010701,16.17,7
2017-08-13,3328,8010701,32.38,14
2017-08-14,3328,8010701,11.56,5
2017-08-15,3328,8010701,6.93,3
2017-08-16,3328,8010701,13.87,6
2017-08-17,3328,8010701,6.93,3
2017-08-18,3328,8010701,11.55,5
2017-08-19,3328,8010701,2.31,1
2017-08-20,3328,8010701,20.8,9
2017-08-21,3328,8010701,16.17,7
2017-08-22,3328,8010701,11.55,5
2017-08-23,3328,8010701,16.19,7
2017-08-24,3328,8010701,4.62,2
2017-08-25,3328,8010701,13.87,6
2017-08-26,3328,8010701,4.62,2
2017-08-27,3328,8010701,6.93,3
2017-08-28,3328,8010701,9.25,4
2017-08-29,3328,8010701,9.25,4
2017-08-30,3328,8010701,4.62,2
2017-08-31,3328,8010701,6.93,3
2017-09-01,3328,8010701,6.93,3
2017-09-02,3328,8010701,16.19,7
2017-09-03,3328,8010701,9.24,4
2017-09-04,3328,8010701,16.18,7
2017-09-05,3328,8010701,9.24,4
2017-09-06,3328,8010701,6.93,3
2017-09-07,3328,8010701,9.25,4
2017-09-08,3328,8010701,13.86,6
2017-09-09,3328,8010701,11.55,5
2017-09-10,3328,8010701,18.48,8
2017-09-11,3328,8010701,6.94,3
2017-09-12,3328,8010701,13.86,6
2017-09-13,3328,8010701,2.31,1
2017-09-14,3328,8010701,16.17,7
2017-09-15,3328,8010701,7.24,4
2017-09-16,3328,8010701,10.86,6
2017-09-17,3328,8010701,18.07,10
2017-09-18,3328,8010701,12.67,7
2017-09-19,3328,8010701,13.87,6
2017-09-20,3328,8010701,9.24,4
2017-09-21,3328,8010701,13.86,6
2017-09-22,3328,8010701,11.55,5
2017-09-23,3328,8010701,13.87,6
2017-09-24,3328,8010701,9.24,4
2017-09-25,3328,8010701,6.93,3
2017-09-26,3328,8010701,9.24,4
2017-09-27,3328,8010701,13.86,6
2017-09-28,3328,8010701,18.49,8
2017-09-29,3328,8010701,16.18,7
2017-09-30,3328,8010701,18.48,8
2017-10-01,3328,8010701,16.17,7
2017-10-02,3328,8010701,6.93,3
2017-10-03,3328,8010701,11.56,5
2017-10-04,3328,8010701,6.93,3
2017-10-05,3328,8010701,2.31,1
2017-10-06,3328,8010701,9.24,4
2017-10-07,3328,8010701,6.94,3
2017-10-08,3328,8010701,13.86,6
2017-10-09,3328,8010701,9.25,4
2017-10-10,3328,8010701,9.24,4
2017-10-11,3328,8010701,4.62,2
2017-10-12,3328,8010701,6.93,3
2017-10-13,3328,8010701,18.5,8
2017-10-14,3328,8010701,11.55,5
2017-10-15,3328,8010701,13.86,6
2017-10-16,3328,8010701,9.24,4
2017-10-17,3328,8010701,2.31,1
2017-10-18,3328,8010701,4.62,2
2017-10-19,3328,8010701,18.5,8
2017-10-20,3328,8010701,13.86,6
2017-10-21,3328,8010701,4.62,2
2017-10-22,3328,8010701,6.93,3
2017-10-23,3328,8010701,11.56,5
2017-10-24,3328,8010701,9.24,4
2017-10-25,3328,8010701,13.87,6
2017-10-26,3328,8010701,13.88,6
2017-10-27,3328,8010701,2.31,1
2017-10-28,3328,8010701,23.1,10
2017-10-29,3328,8010701,13.86,6
2017-10-30,3328,8010701,13.87,6
2017-10-31,3328,8010701,16.18,7
2017-11-01,3328,8010701,4.62,2
2017-11-02,3328,8010701,9.24,4
2017-11-03,3328,8010701,4.62,2
2017-11-05,3328,8010701,6.93,3
2017-11-06,3328,8010701,6.93,3
2017-11-07,3328,8010701,2.31,1
2017-11-08,3328,8010701,9.24,4
2017-11-09,3328,8010701,2.31,1
2017-11-10,3328,8010701,9.24,4
2017-11-11,3328,8010701,23.12,10
2017-11-12,3328,8010701,9.25,4
2017-11-14,3328,8010701,11.56,5
2017-11-15,3328,8010701,13.86,6
2017-11-16,3328,8010701,4.62,2
2017-11-17,3328,8010701,4.62,2
2017-11-18,3328,8010701,16.17,7
2017-11-19,3328,8010701,20.8,9
2017-11-20,3328,8010701,4.62,2
2017-11-21,3328,8010701,6.93,3
2017-11-22,3328,8010701,4.62,2
2017-11-23,3328,8010701,2.31,1
2017-11-24,3328,8010701,13.87,6
2017-11-25,3328,8010701,4.62,2
2017-11-26,3328,8010701,16.18,7
2017-11-27,3328,8010701,20.81,9
2017-11-28,3328,8010701,9.24,4
2017-11-29,3328,8010701,18.5,8
2017-11-30,3328,8010701,6.93,3
2017-12-01,3328,8010701,2.31,1
2017-12-02,3328,8010701,13.86,6
2017-12-03,3328,8010701,13.87,6
2017-12-04,3328,8010701,4.62,2
2017-12-05,3328,8010701,2.31,1
2017-12-07,3328,8010701,11.55,5
2017-12-08,3328,8010701,11.55,5
2017-12-09,3328,8010701,20.8,9
2017-12-10,3328,8010701,11.55,5
2017-12-11,3328,8010701,9.25,4
2017-12-12,3328,8010701,9.24,4
2017-12-14,3328,8010701,11.55,5
2017-12-15,3328,8010701,4.62,2
2017-12-16,3328,8010701,20.8,9
2017-12-17,3328,8010701,6.93,3
2017-12-18,3328,8010701,16.19,7
2017-12-19,3328,8010701,6.93,3
2017-12-21,3328,8010701,13.86,6
2017-12-22,3328,8010701,4.62,2
2017-12-23,3328,8010701,13.88,6
2017-12-24,3328,8010701,2.31,1
2017-12-25,3328,8010701,4.62,2
2017-12-26,3328,8010701,9.24,4
2017-12-27,3328,8010701,9.24,4
2017-12-28,3328,8010701,2.31,1
2017-12-29,3328,8010701,11.56,5
2017-12-30,3328,8010701,20.8,9
2017-12-31,3328,8010701,67.03,29
