tarih,magaza_no,mal_no,toplam_satis_tl,toplam_satis_adet
2017-02-25,2189,8011740,11.13,12
2017-02-26,2189,8011740,13.92,15
2017-02-27,2189,8011740,9.27,10
2017-02-28,2189,8011740,22.25,24
2017-03-01,2189,8011740,13.93,15
2017-03-02,2189,8011740,6.49,7
2017-03-03,2189,8011740,14.84,16
2017-03-04,2189,8011740,11.12,12
2017-03-05,2189,8011740,15.78,17
2017-03-06,2189,8011740,15.75,17
2017-03-07,2189,8011740,14.84,16
2017-03-08,2189,8011740,12.07,13
2017-03-09,2189,8011740,13.91,15
2017-03-10,2189,8011740,12.97,14
2017-03-11,2189,8011740,19.46,21
2017-03-12,2189,8011740,5.57,6
2017-03-14,2189,8011740,9.29,10
2017-03-15,2189,8011740,6.51,7
2017-03-16,2189,8011740,4.64,5
2017-03-17,2189,8011740,16.69,18
2017-03-18,2189,8011740,12.97,14
2017-03-19,2189,8011740,15.76,17
2017-03-20,2189,8011740,1.86,2
2017-03-21,2189,8011740,12.04,13
2017-03-22,2189,8011740,20.38,22
2017-03-23,2189,8011740,12.98,14
2017-03-26,2189,8011740,0.93,1
2017-03-27,2189,8011740,4.64,5
2017-03-28,2189,8011740,5.58,6
2017-03-29,2189,8011740,10.22,11
2017-03-30,2189,8011740,7.43,8
2017-03-31,2189,8011740,14.82,16
2017-04-01,2189,8011740,1.86,2
2017-04-02,2189,8011740,6.48,7
2017-04-03,2189,8011740,14.82,16
2017-04-04,2189,8011740,16.7,18
2017-04-05,2189,8011740,17.61,19
2017-04-06,2189,8011740,9.28,10
2017-04-07,2189,8011740,6.51,7
2017-04-08,2189,8011740,17.63,19
2017-04-09,2189,8011740,13.9,15
2017-04-10,2189,8011740,13.9,15
2017-04-11,2189,8011740,4.65,5
2017-04-12,2189,8011740,8.34,9
2017-04-13,2189,8011740,11.14,12
2017-04-14,2189,8011740,13.91,15
2017-04-15,2189,8011740,14.84,16
2017-04-16,2189,8011740,9.27,10
2017-04-17,2189,8011740,20.39,22
2017-04-18,2189,8011740,24.09,26
2017-04-19,2189,8011740,4.65,5
2017-04-21,2189,8011740,5.56,6
2017-04-22,2189,8011740,1.86,2
2017-04-26,2189,8011740,4.63,5
2017-04-27,2189,8011740,0.93,1
2017-04-28,2189,8011740,1.85,2
2017-05-08,2189,8011740,0.93,1
2017-05-09,2189,8011740,0.93,1
2017-05-12,2189,8011740,17.6,19
2017-05-13,2189,8011740,12.05,13
2017-05-14,2189,8011740,16.69,18
2017-05-15,2189,8011740,3.71,4
2017-05-16,2189,8011740,9.07,10
2017-05-17,2189,8011740,0.83,1
2017-05-18,2189,8011740,18.32,22
2017-05-19,2189,8011740,3.33,4
2017-05-20,2189,8011740,14.17,17
2017-05-21,2189,8011740,2.5,3
2017-05-22,2189,8011740,3.33,4
2017-05-26,2189,8011740,0.83,1
2017-05-27,2189,8011740,0.83,1
2017-05-29,2189,8011740,3.33,4
2017-05-30,2189,8011740,9.15,11
2017-05-31,2189,8011740,11.66,14
2017-06-01,2189,8011740,8.33,10
2017-06-02,2189,8011740,4.98,6
2017-06-03,2189,8011740,6.67,8
2017-06-04,2189,8011740,10.0,12
2017-06-05,2189,8011740,7.5,9
2017-06-06,2189,8011740,18.33,22
2017-06-07,2189,8011740,10.83,13
2017-06-08,2189,8011740,7.5,9
2017-06-09,2189,8011740,0.83,1
2017-07-09,2189,8011740,5.79,5
2017-07-10,2189,8011740,9.26,8
2017-07-11,2189,8011740,12.71,11
2017-07-12,2189,8011740,12.75,11
2017-07-13,2189,8011740,8.1,7
2017-07-14,2189,8011740,8.1,7
2017-07-15,2189,8011740,6.95,6
2017-07-16,2189,8011740,8.1,7
2017-07-17,2189,8011740,2.32,2
2017-07-18,2189,8011740,3.47,3
2017-07-19,2189,8011740,20.83,18
2017-07-20,2189,8011740,4.63,4
2017-07-21,2189,8011740,11.57,10
2017-07-22,2189,8011740,11.58,10
2017-07-23,2189,8011740,19.68,17
2017-07-24,2189,8011740,21.99,19
2017-07-25,2189,8011740,17.35,15
2017-07-26,2189,8011740,5.78,5
2017-07-27,2189,8011740,9.25,8
2017-07-28,2189,8011740,5.79,5
2017-07-29,2189,8011740,15.06,13
2017-07-30,2189,8011740,24.32,21
2017-07-31,2189,8011740,13.9,12
2017-08-01,2189,8011740,2.32,2
2017-08-02,2189,8011740,6.95,6
2017-08-03,2189,8011740,12.74,11
2017-08-04,2189,8011740,5.79,5
2017-08-05,2189,8011740,17.36,15
2017-08-06,2189,8011740,56.72,49
2017-08-07,2189,8011740,24.33,21
2017-08-08,2189,8011740,11.59,10
2017-08-09,2189,8011740,4.63,4
2017-08-10,2189,8011740,9.27,8
2017-08-11,2189,8011740,11.56,10
2017-08-12,2189,8011740,18.52,16
2017-08-13,2189,8011740,10.43,9
2017-08-14,2189,8011740,2.32,2
2017-08-15,2189,8011740,15.05,13
2017-08-16,2189,8011740,6.94,6
2017-08-17,2189,8011740,2.31,2
2017-08-18,2189,8011740,5.79,5
2017-08-19,2189,8011740,13.88,12
2017-08-20,2189,8011740,10.41,9
2017-08-21,2189,8011740,8.1,7
2017-08-22,2189,8011740,6.93,6
2017-08-23,2189,8011740,3.47,3
2017-08-24,2189,8011740,6.95,6
2017-08-25,2189,8011740,10.42,9
2017-08-26,2189,8011740,10.43,9
2017-08-27,2189,8011740,8.09,7
2017-08-28,2189,8011740,9.26,8
2017-08-29,2189,8011740,15.04,13
2017-08-30,2189,8011740,4.64,4
2017-08-31,2189,8011740,4.63,4
2017-09-01,2189,8011740,5.8,5
2017-09-02,2189,8011740,10.42,9
2017-09-03,2189,8011740,11.59,10
2017-09-04,2189,8011740,15.05,13
2017-09-05,2189,8011740,1.16,1
2017-09-06,2189,8011740,4.62,4
2017-09-07,2189,8011740,4.63,4
2017-09-08,2189,8011740,4.63,4
2017-09-09,2189,8011740,17.36,15
2017-09-10,2189,8011740,6.95,6
2017-09-11,2189,8011740,5.79,5
2017-09-12,2189,8011740,2.32,2
2017-09-13,2189,8011740,3.47,3
2017-09-14,2189,8011740,12.74,11
2017-09-15,2189,8011740,6.95,6
2017-09-16,2189,8011740,16.21,14
2017-09-17,2189,8011740,9.26,8
2017-09-18,2189,8011740,12.74,11
2017-09-19,2189,8011740,2.31,2
2017-09-20,2189,8011740,4.64,4
2017-09-21,2189,8011740,8.09,7
2017-09-22,2189,8011740,6.95,6
2017-09-23,2189,8011740,4.64,4
2017-09-24,2189,8011740,10.43,9
2017-09-25,2189,8011740,19.68,17
2017-09-26,2189,8011740,12.74,11
2017-09-27,2189,8011740,9.27,8
2017-09-28,2189,8011740,8.11,7
2017-09-29,2189,8011740,5.79,5
2017-09-30,2189,8011740,12.75,11
2017-10-01,2189,8011740,13.91,12
2017-10-02,2189,8011740,60.19,52
2017-10-03,2189,8011740,2.32,2
2017-10-04,2189,8011740,10.42,9
2017-10-05,2189,8011740,9.27,8
2017-10-06,2189,8011740,10.42,9
2017-10-07,2189,8011740,12.74,11
2017-10-08,2189,8011740,11.57,10
2017-10-09,2189,8011740,1.16,1
2017-10-10,2189,8011740,4.62,4
2017-10-11,2189,8011740,4.64,4
2017-10-12,2189,8011740,15.05,13
2017-10-13,2189,8011740,6.94,6
2017-10-14,2189,8011740,13.89,12
2017-10-15,2189,8011740,33.55,29
2017-10-16,2189,8011740,2.32,2
2017-10-17,2189,8011740,4.64,4
2017-10-18,2189,8011740,4.63,4
2017-10-19,2189,8011740,1.16,1
2017-10-20,2189,8011740,5.79,5
2017-10-21,2189,8011740,16.2,14
2017-10-22,2189,8011740,11.58,10
2017-10-23,2189,8011740,2.32,2
2017-10-24,2189,8011740,6.95,6
2017-10-25,2189,8011740,6.95,6
2017-10-26,2189,8011740,3.48,3
2017-10-27,2189,8011740,20.83,18
2017-10-28,2189,8011740,6.94,6
2017-10-29,2189,8011740,11.57,10
2017-10-30,2189,8011740,10.43,9
2017-10-31,2189,8011740,8.11,7
2017-11-01,2189,8011740,5.8,5
2017-11-02,2189,8011740,11.57,10
2017-11-03,2189,8011740,5.79,5
2017-11-04,2189,8011740,10.41,9
2017-11-05,2189,8011740,15.06,13
2017-11-06,2189,8011740,3.48,3
2017-11-07,2189,8011740,9.27,8
2017-11-08,2189,8011740,8.1,7
2017-11-09,2189,8011740,12.75,11
2017-11-10,2189,8011740,17.37,15
2017-11-11,2189,8011740,4.63,4
2017-11-12,2189,8011740,19.68,17
2017-11-13,2189,8011740,4.64,4
2017-11-14,2189,8011740,6.96,6
2017-11-15,2189,8011740,10.42,9
2017-11-16,2189,8011740,17.37,15
2017-11-17,2189,8011740,10.42,9
2017-11-18,2189,8011740,5.8,5
2017-11-19,2189,8011740,8.1,7
2017-11-20,2189,8011740,10.42,9
2017-11-21,2189,8011740,10.43,9
2017-11-22,2189,8011740,6.94,6
2017-11-23,2189,8011740,8.11,7
2017-11-24,2189,8011740,3.48,3
2017-11-25,2189,8011740,6.95,6
2017-11-26,2189,8011740,4.64,4
2017-11-27,2189,8011740,10.41,9
2017-11-28,2189,8011740,28.94,25
2017-11-29,2189,8011740,4.63,4
2017-11-30,2189,8011740,1.16,1
2017-12-01,2189,8011740,8.11,7
2017-12-02,2189,8011740,5.79,5
2017-12-03,2189,8011740,5.79,5
2017-12-04,2189,8011740,15.04,13
2017-12-05,2189,8011740,11.58,10
2017-12-06,2189,8011740,3.48,3
2017-12-07,2189,8011740,4.63,4
2017-12-08,2189,8011740,11.58,10
2017-12-09,2189,8011740,17.36,15
2017-12-10,2189,8011740,3.47,3
2017-12-11,2189,8011740,28.94,25
2017-12-12,2189,8011740,6.94,6
2017-12-13,2189,8011740,33.57,29
2017-12-14,2189,8011740,3.48,3
2017-12-15,2189,8011740,5.79,5
2017-12-16,2189,8011740,13.9,12
2017-12-17,2189,8011740,8.1,7
2017-12-18,2189,8011740,4.63,4
2017-12-19,2189,8011740,4.63,4
2017-12-20,2189,8011740,2.32,2
2017-12-21,2189,8011740,2.31,2
2017-12-22,2189,8011740,4.63,4
2017-12-23,2189,8011740,8.1,7
2017-12-24,2189,8011740,8.1,7
2017-12-25,2189,8011740,2.32,2
2017-12-26,2189,8011740,4.63,4
2017-12-27,2189,8011740,3.48,3
2017-12-28,2189,8011740,1.16,1
2017-12-29,2189,8011740,4.64,4
2017-12-30,2189,8011740,11.58,10
2017-12-31,2189,8011740,13.89,12
