tarih,magaza_no,mal_no,toplam_satis_tl,toplam_satis_adet
2017-03-30,4816,8011001,1.71,1
2017-03-31,4816,8011001,1.71,1
2017-04-01,4816,8011001,20.55,12
2017-04-03,4816,8011001,1.71,1
2017-04-04,4816,8011001,3.42,2
2017-04-05,4816,8011001,44.53,26
2017-04-14,4816,8011001,1.71,1
2017-04-20,4816,8011001,6.85,4
2017-04-21,4816,8011001,3.42,2
2017-04-22,4816,8011001,1.71,1
2017-04-24,4816,8011001,1.71,1
2017-04-25,4816,8011001,8.56,5
2017-04-26,4816,8011001,8.56,5
2017-04-27,4816,8011001,1.71,1
2017-04-28,4816,8011001,3.42,2
2017-04-29,4816,8011001,1.71,1
2017-04-30,4816,8011001,3.42,2
2017-05-05,4816,8011001,1.71,1
2017-05-07,4816,8011001,1.71,1
2017-05-08,4816,8011001,10.27,6
2017-05-10,4816,8011001,6.84,4
2017-05-11,4816,8011001,1.71,1
2017-05-14,4816,8011001,1.71,1
2017-05-15,4816,8011001,1.71,1
2017-05-16,4816,8011001,6.84,4
2017-05-17,4816,8011001,1.71,1
2017-05-18,4816,8011001,1.71,1
2017-05-19,4816,8011001,6.85,4
2017-05-20,4816,8011001,5.13,3
2017-05-21,4816,8011001,6.85,4
2017-05-22,4816,8011001,3.42,2
2017-05-23,4816,8011001,3.42,2
2017-05-24,4816,8011001,8.56,5
2017-05-25,4816,8011001,1.71,1
2017-05-26,4816,8011001,5.13,3
2017-05-29,4816,8011001,20.54,12
2017-05-30,4816,8011001,1.71,1
2017-06-01,4816,8011001,6.84,4
2017-06-02,4816,8011001,6.85,4
2017-06-03,4816,8011001,11.99,7
2017-06-04,4816,8011001,3.42,2
2017-06-05,4816,8011001,3.42,2
2017-06-06,4816,8011001,1.71,1
2017-06-07,4816,8011001,1.71,1
2017-06-08,4816,8011001,6.85,4
2017-06-09,4816,8011001,3.42,2
2017-06-11,4816,8011001,1.71,1
2017-06-12,4816,8011001,5.13,3
2017-06-13,4816,8011001,6.85,4
2017-06-14,4816,8011001,5.14,3
2017-06-15,4816,8011001,5.13,3
2017-06-16,4816,8011001,6.85,4
2017-06-18,4816,8011001,1.71,1
2017-06-19,4816,8011001,1.71,1
2017-06-20,4816,8011001,3.42,2
2017-06-21,4816,8011001,3.42,2
2017-06-22,4816,8011001,3.42,2
2017-06-23,4816,8011001,8.55,5
2017-06-24,4816,8011001,1.71,1
2017-06-26,4816,8011001,5.14,3
2017-06-27,4816,8011001,3.42,2
2017-06-28,4816,8011001,3.42,2
2017-06-29,4816,8011001,5.13,3
2017-06-30,4816,8011001,6.85,4
2017-07-01,4816,8011001,11.99,7
2017-07-02,4816,8011001,1.71,1
2017-07-03,4816,8011001,6.85,4
2017-07-04,4816,8011001,1.71,1
2017-07-05,4816,8011001,8.55,5
2017-07-06,4816,8011001,10.27,6
2017-07-07,4816,8011001,6.85,4
2017-07-08,4816,8011001,6.85,4
2017-07-09,4816,8011001,1.71,1
2017-07-10,4816,8011001,5.13,3
2017-07-11,4816,8011001,47.95,28
2017-07-12,4816,8011001,11.97,7
2017-07-13,4816,8011001,1.71,1
2017-07-15,4816,8011001,5.13,3
2017-07-18,4816,8011001,6.85,4
2017-07-19,4816,8011001,6.84,4
2017-07-20,4816,8011001,5.13,3
2017-07-21,4816,8011001,8.55,5
2017-07-22,4816,8011001,3.42,2
2017-07-24,4816,8011001,13.68,8
2017-07-25,4816,8011001,10.26,6
2017-07-26,4816,8011001,15.39,9
2017-07-27,4816,8011001,11.98,7
2017-07-28,4816,8011001,5.13,3
2017-07-29,4816,8011001,8.56,5
2017-07-30,4816,8011001,5.14,3
2017-07-31,4816,8011001,6.84,4
2017-08-01,4816,8011001,15.41,9
2017-08-02,4816,8011001,8.55,5
2017-08-03,4816,8011001,3.42,2
2017-08-04,4816,8011001,3.42,2
2017-08-05,4816,8011001,6.84,4
2017-08-06,4816,8011001,1.71,1
2017-08-07,4816,8011001,8.56,5
2017-08-08,4816,8011001,15.4,9
2017-08-09,4816,8011001,3.42,2
2017-08-10,4816,8011001,6.84,4
2017-08-11,4816,8011001,13.69,8
2017-08-12,4816,8011001,15.4,9
2017-08-13,4816,8011001,3.42,2
2017-08-14,4816,8011001,8.56,5
2017-08-15,4816,8011001,1.71,1
2017-08-16,4816,8011001,5.13,3
2017-08-17,4816,8011001,3.42,2
2017-08-18,4816,8011001,8.55,5
2017-08-19,4816,8011001,1.71,1
2017-08-20,4816,8011001,1.71,1
2017-08-21,4816,8011001,5.13,3
2017-08-22,4816,8011001,6.84,4
2017-08-23,4816,8011001,6.84,4
2017-08-24,4816,8011001,13.69,8
2017-08-25,4816,8011001,20.54,12
2017-08-26,4816,8011001,3.42,2
2017-08-28,4816,8011001,1.71,1
2017-08-30,4816,8011001,6.85,4
2017-08-31,4816,8011001,3.42,2
2017-09-04,4816,8011001,3.43,2
2017-09-05,4816,8011001,3.42,2
2017-09-06,4816,8011001,15.41,9
2017-09-07,4816,8011001,8.55,5
2017-09-08,4816,8011001,3.42,2
2017-09-09,4816,8011001,5.14,3
2017-09-10,4816,8011001,1.71,1
2017-09-11,4816,8011001,17.1,10
2017-09-12,4816,8011001,23.95,14
2017-09-13,4816,8011001,3.43,2
2017-09-14,4816,8011001,1.71,1
2017-09-15,4816,8011001,8.56,5
2017-09-16,4816,8011001,1.71,1
2017-09-17,4816,8011001,8.57,5
2017-09-18,4816,8011001,6.85,4
2017-09-19,4816,8011001,10.27,6
2017-09-20,4816,8011001,17.11,10
2017-09-21,4816,8011001,3.42,2
2017-09-22,4816,8011001,3.42,2
2017-09-23,4816,8011001,8.56,5
2017-09-24,4816,8011001,3.43,2
2017-09-25,4816,8011001,10.27,6
2017-09-26,4816,8011001,11.98,7
2017-09-27,4816,8011001,5.13,3
2017-09-28,4816,8011001,6.84,4
2017-09-29,4816,8011001,17.12,10
2017-09-30,4816,8011001,1.71,1
2017-10-01,4816,8011001,3.43,2
2017-10-02,4816,8011001,8.55,5
2017-10-03,4816,8011001,20.54,12
2017-10-04,4816,8011001,11.97,7
2017-10-05,4816,8011001,8.56,5
2017-10-06,4816,8011001,5.13,3
2017-10-07,4816,8011001,5.13,3
2017-10-08,4816,8011001,1.71,1
2017-10-09,4816,8011001,5.13,3
2017-10-10,4816,8011001,13.7,8
2017-10-11,4816,8011001,3.42,2
2017-10-12,4816,8011001,8.56,5
2017-10-13,4816,8011001,1.71,1
2017-10-15,4816,8011001,1.71,1
2017-10-17,4816,8011001,1.71,1
2017-10-18,4816,8011001,10.28,6
2017-10-19,4816,8011001,6.85,4
2017-10-20,4816,8011001,6.85,4
2017-10-23,4816,8011001,5.13,3
2017-10-24,4816,8011001,3.42,2
2017-10-25,4816,8011001,5.13,3
2017-10-26,4816,8011001,5.13,3
2017-10-27,4816,8011001,1.71,1
2017-10-28,4816,8011001,1.71,1
2017-10-29,4816,8011001,1.71,1
2017-10-30,4816,8011001,3.43,2
2017-11-01,4816,8011001,1.71,1
2017-11-03,4816,8011001,8.56,5
2017-11-05,4816,8011001,3.43,2
2017-11-06,4816,8011001,5.13,3
2017-11-07,4816,8011001,22.27,13
2017-11-08,4816,8011001,3.42,2
2017-11-09,4816,8011001,1.71,1
2017-11-10,4816,8011001,1.71,1
2017-11-11,4816,8011001,1.71,1
2017-11-13,4816,8011001,10.27,6
2017-11-14,4816,8011001,6.84,4
2017-11-15,4816,8011001,5.13,3
2017-11-16,4816,8011001,5.14,3
2017-11-17,4816,8011001,3.42,2
2017-11-18,4816,8011001,5.14,3
2017-11-19,4816,8011001,3.43,2
2017-11-21,4816,8011001,6.84,4
2017-11-22,4816,8011001,1.71,1
2017-11-24,4816,8011001,1.71,1
2017-11-25,4816,8011001,6.85,4
2017-11-26,4816,8011001,3.42,2
2017-11-27,4816,8011001,10.26,6
2017-11-28,4816,8011001,1.71,1
2017-11-29,4816,8011001,6.85,4
2017-12-01,4816,8011001,6.84,4
2017-12-02,4816,8011001,3.42,2
2017-12-03,4816,8011001,3.43,2
2017-12-05,4816,8011001,5.13,3
2017-12-08,4816,8011001,6.85,4
2017-12-11,4816,8011001,5.13,3
2017-12-12,4816,8011001,5.14,3
2017-12-13,4816,8011001,1.71,1
2017-12-15,4816,8011001,11.97,7
2017-12-17,4816,8011001,3.42,2
2017-12-18,4816,8011001,5.13,3
2017-12-19,4816,8011001,10.27,6
2017-12-20,4816,8011001,6.86,4
2017-12-21,4816,8011001,5.13,3
2017-12-22,4816,8011001,1.71,1
2017-12-24,4816,8011001,12.0,7
2017-12-25,4816,8011001,5.14,3
2017-12-26,4816,8011001,5.13,3
2017-12-27,4816,8011001,15.41,9
2017-12-28,4816,8011001,22.25,13
2017-12-29,4816,8011001,5.14,3
2017-12-31,4816,8011001,1.71,1
