tarih,magaza_no,mal_no,toplam_satis_tl,toplam_satis_adet
2017-07-03,2189,8011001,63.34,37
2017-07-04,2189,8011001,25.69,15
2017-07-05,2189,8011001,37.66,22
2017-07-06,2189,8011001,32.51,19
2017-07-07,2189,8011001,23.98,14
2017-07-08,2189,8011001,44.53,26
2017-07-09,2189,8011001,70.18,41
2017-07-10,2189,8011001,42.81,25
2017-07-11,2189,8011001,41.1,24
2017-07-12,2189,8011001,37.68,22
2017-07-13,2189,8011001,39.39,23
2017-07-14,2189,8011001,35.93,21
2017-07-15,2189,8011001,35.94,21
2017-07-16,2189,8011001,51.37,30
2017-07-17,2189,8011001,23.98,14
2017-07-18,2189,8011001,35.95,21
2017-07-19,2189,8011001,61.61,36
2017-07-20,2189,8011001,15.4,9
2017-07-21,2189,8011001,46.22,27
2017-07-22,2189,8011001,54.78,32
2017-07-23,2189,8011001,51.38,30
2017-07-24,2189,8011001,34.24,20
2017-07-25,2189,8011001,30.82,18
2017-07-26,2189,8011001,37.67,22
2017-07-27,2189,8011001,34.25,20
2017-07-28,2189,8011001,29.11,17
2017-07-29,2189,8011001,51.36,30
2017-07-30,2189,8011001,54.83,32
2017-07-31,2189,8011001,34.25,20
2017-08-01,2189,8011001,46.23,27
2017-08-02,2189,8011001,25.66,15
2017-08-03,2189,8011001,39.36,23
2017-08-04,2189,8011001,54.76,32
2017-08-05,2189,8011001,49.63,29
2017-08-06,2189,8011001,85.61,50
2017-08-07,2189,8011001,49.61,29
2017-08-08,2189,8011001,75.34,44
2017-08-09,2189,8011001,54.81,32
2017-08-10,2189,8011001,39.37,23
2017-08-11,2189,8011001,39.39,23
2017-08-12,2189,8011001,41.08,24
2017-08-13,2189,8011001,46.24,27
2017-08-14,2189,8011001,44.49,26
2017-08-15,2189,8011001,11.98,7
2017-08-16,2189,8011001,44.52,26
2017-08-17,2189,8011001,30.8,18
2017-08-18,2189,8011001,22.26,13
2017-08-19,2189,8011001,66.79,39
2017-08-20,2189,8011001,68.49,40
2017-08-21,2189,8011001,27.4,16
2017-08-22,2189,8011001,35.94,21
2017-08-23,2189,8011001,29.12,17
2017-08-24,2189,8011001,49.64,29
2017-08-25,2189,8011001,51.36,30
2017-08-26,2189,8011001,85.61,50
2017-08-27,2189,8011001,73.63,43
2017-08-28,2189,8011001,41.09,24
2017-08-29,2189,8011001,47.93,28
2017-08-30,2189,8011001,53.08,31
2017-08-31,2189,8011001,56.48,33
2017-09-01,2189,8011001,30.84,18
2017-09-02,2189,8011001,66.77,39
2017-09-03,2189,8011001,56.51,33
2017-09-04,2189,8011001,59.89,35
2017-09-05,2189,8011001,27.4,16
2017-09-06,2189,8011001,32.51,19
2017-09-07,2189,8011001,30.81,18
2017-09-08,2189,8011001,32.53,19
2017-09-09,2189,8011001,37.68,22
2017-09-10,2189,8011001,63.35,37
2017-09-11,2189,8011001,20.53,12
2017-09-12,2189,8011001,42.79,25
2017-09-13,2189,8011001,39.37,23
2017-09-14,2189,8011001,42.78,25
2017-09-15,2189,8011001,22.24,13
2017-09-16,2189,8011001,46.21,27
2017-09-17,2189,8011001,68.5,40
2017-09-18,2189,8011001,46.26,27
2017-09-19,2189,8011001,39.38,23
2017-09-20,2189,8011001,34.24,20
2017-09-21,2189,8011001,41.08,24
2017-09-22,2189,8011001,27.4,16
2017-09-23,2189,8011001,39.37,23
2017-09-24,2189,8011001,58.22,34
2017-09-25,2189,8011001,41.08,24
2017-09-26,2189,8011001,46.22,27
2017-09-27,2189,8011001,13.68,8
2017-09-28,2189,8011001,22.25,13
2017-09-29,2189,8011001,23.98,14
2017-09-30,2189,8011001,37.67,22
2017-10-01,2189,8011001,34.22,20
2017-10-02,2189,8011001,42.82,25
2017-10-03,2189,8011001,17.11,10
2017-10-04,2189,8011001,30.81,18
2017-10-05,2189,8011001,29.08,17
2017-10-06,2189,8011001,30.83,18
2017-10-07,2189,8011001,44.5,26
2017-10-08,2189,8011001,32.52,19
2017-10-09,2189,8011001,23.98,14
2017-10-10,2189,8011001,29.1,17
2017-10-11,2189,8011001,42.8,25
2017-10-12,2189,8011001,35.97,21
2017-10-13,2189,8011001,41.1,24
2017-10-14,2189,8011001,54.78,32
2017-10-15,2189,8011001,61.62,36
2017-10-16,2189,8011001,27.41,16
2017-10-17,2189,8011001,29.11,17
2017-10-18,2189,8011001,20.53,12
2017-10-19,2189,8011001,30.83,18
2017-10-20,2189,8011001,41.11,24
2017-10-21,2189,8011001,46.23,27
2017-10-22,2189,8011001,46.2,27
2017-10-23,2189,8011001,42.81,25
2017-10-24,2189,8011001,23.98,14
2017-10-25,2189,8011001,30.83,18
2017-10-26,2189,8011001,17.12,10
2017-10-27,2189,8011001,27.38,16
2017-10-28,2189,8011001,71.91,42
2017-10-29,2189,8011001,82.18,48
2017-10-30,2189,8011001,35.94,21
2017-10-31,2189,8011001,22.25,13
2017-11-01,2189,8011001,23.97,14
2017-11-02,2189,8011001,35.94,21
2017-11-03,2189,8011001,27.41,16
2017-11-04,2189,8011001,83.91,49
2017-11-05,2189,8011001,114.73,67
2017-11-06,2189,8011001,42.8,25
2017-11-07,2189,8011001,35.94,21
2017-11-08,2189,8011001,46.23,27
2017-11-09,2189,8011001,27.38,16
2017-11-10,2189,8011001,65.06,38
2017-11-11,2189,8011001,59.94,35
2017-11-12,2189,8011001,107.89,63
2017-11-13,2189,8011001,70.21,41
2017-11-14,2189,8011001,46.23,27
2017-11-15,2189,8011001,23.97,14
2017-11-16,2189,8011001,53.09,31
2017-11-17,2189,8011001,34.27,20
2017-11-18,2189,8011001,71.92,42
2017-11-19,2189,8011001,66.75,39
2017-11-20,2189,8011001,44.54,26
2017-11-21,2189,8011001,18.83,11
2017-11-22,2189,8011001,15.42,9
2017-11-23,2189,8011001,44.5,26
2017-11-24,2189,8011001,25.67,15
2017-11-25,2189,8011001,41.08,24
2017-11-26,2189,8011001,82.17,48
2017-11-27,2189,8011001,32.5,19
2017-11-28,2189,8011001,35.94,21
2017-11-29,2189,8011001,27.4,16
2017-11-30,2189,8011001,30.82,18
2017-12-01,2189,8011001,49.66,29
2017-12-02,2189,8011001,73.61,43
2017-12-03,2189,8011001,99.3,58
2017-12-04,2189,8011001,44.51,26
2017-12-05,2189,8011001,39.37,23
2017-12-06,2189,8011001,37.65,22
2017-12-07,2189,8011001,63.35,37
2017-12-08,2189,8011001,35.94,21
2017-12-09,2189,8011001,101.06,59
2017-12-10,2189,8011001,106.2,62
2017-12-11,2189,8011001,29.09,17
2017-12-12,2189,8011001,34.24,20
2017-12-13,2189,8011001,41.11,24
2017-12-14,2189,8011001,37.66,22
2017-12-15,2189,8011001,23.95,14
2017-12-16,2189,8011001,78.75,46
2017-12-17,2189,8011001,77.04,45
2017-12-18,2189,8011001,27.4,16
2017-12-19,2189,8011001,47.93,28
2017-12-20,2189,8011001,27.38,16
2017-12-21,2189,8011001,37.68,22
2017-12-22,2189,8011001,37.66,22
2017-12-23,2189,8011001,68.47,40
2017-12-24,2189,8011001,46.21,27
2017-12-25,2189,8011001,30.83,18
2017-12-26,2189,8011001,35.96,21
2017-12-27,2189,8011001,46.25,27
2017-12-28,2189,8011001,41.1,24
2017-12-29,2189,8011001,32.53,19
2017-12-30,2189,8011001,41.1,24
2017-12-31,2189,8011001,65.07,38
